Date,Product_ID,Category,Subcategory,Supplier_ID,Price,Cost,Units_Sold,Discount,Promotion_Type,Revenue,Profit,Year,Month,Day,DayOfWeek,WeekOfYear,Has_Promotion,Profit_Margin,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2025-05-04,P0018,Clothing,Accessories,S010,58.65,37.66,27,0.0,No Promotion,1583.55,566.73,2025,5,4,6,18,0,20.990000000000002,16.0,27.0,24.0,23.0,26.1
2025-05-05,P0018,Clothing,Accessories,S010,58.44,44.26,15,0.0,No Promotion,876.5999999999999,212.7,2025,5,5,0,19,0,14.18,27.0,27.0,45.0,23.0,26.2
2025-05-06,P0018,Clothing,Accessories,S010,58.38,38.06,21,0.0,No Promotion,1225.98,426.72,2025,5,6,1,19,0,20.32,15.0,23.0,21.0,21.285714285714285,25.2
2025-05-07,P0018,Clothing,Accessories,S010,59.14,31.57,15,0.0,No Promotion,887.1,413.55,2025,5,7,2,19,0,27.57,21.0,19.0,35.0,21.0,25.2
2025-05-08,P0018,Clothing,Accessories,S010,57.51,41.91,18,0.0,No Promotion,1035.18,280.8,2025,5,8,3,19,0,15.600000000000001,15.0,33.0,30.0,20.428571428571427,24.533333333333335
2025-05-09,P0018,Clothing,Accessories,S010,59.52,38.87,18,0.0,No Promotion,1071.3600000000001,371.7000000000001,2025,5,9,4,19,0,20.650000000000006,18.0,16.0,20.0,18.285714285714285,24.133333333333333
2025-05-10,P0018,Clothing,Accessories,S010,60.96,46.06,21,0.0,No Promotion,1280.16,312.9,2025,5,10,5,19,0,14.899999999999999,18.0,16.0,24.0,18.571428571428573,24.066666666666666
2025-05-11,P0018,Clothing,Accessories,S010,60.03,33.71,19,0.0,No Promotion,1140.57,500.08,2025,5,11,6,19,0,26.32,21.0,27.0,23.0,19.285714285714285,23.966666666666665
2025-05-12,P0018,Clothing,Accessories,S010,56.59,43.31,21,0.0,No Promotion,1188.39,278.88,2025,5,12,0,20,0,13.280000000000001,19.0,15.0,34.0,18.142857142857142,23.833333333333332
2025-05-13,P0018,Clothing,Accessories,S010,57.7,30.88,13,0.0,No Promotion,750.1,348.66,2025,5,13,1,20,0,26.820000000000004,21.0,21.0,31.0,19.0,23.4
2025-05-14,P0018,Clothing,Accessories,S010,60.11,38.27,12,0.0,No Promotion,721.3199999999999,262.0799999999999,2025,5,14,2,20,0,21.839999999999996,13.0,15.0,27.0,17.857142857142858,22.8
2025-05-15,P0018,Clothing,Accessories,S010,58.62,37.63,17,0.0,No Promotion,996.54,356.8299999999999,2025,5,15,3,20,0,20.989999999999995,12.0,18.0,24.0,17.428571428571427,22.3
2025-05-16,P0018,Clothing,Accessories,S010,58.73,36.1,16,0.0,No Promotion,939.68,362.0799999999999,2025,5,16,4,20,0,22.629999999999995,17.0,18.0,19.0,17.285714285714285,22.066666666666666
2025-05-17,P0018,Clothing,Accessories,S010,58.06,29.95,21,0.0,No Promotion,1219.26,590.3100000000001,2025,5,17,5,20,0,28.110000000000003,16.0,21.0,28.0,17.0,21.966666666666665
2025-05-18,P0018,Clothing,Accessories,S010,57.81,43.03,33,0.0,No Promotion,1907.73,487.74,2025,5,18,6,20,0,14.780000000000001,21.0,19.0,21.0,17.0,21.733333333333334
2025-05-19,P0018,Clothing,Accessories,S010,59.0,27.67,21,0.0,No Promotion,1239.0,657.93,2025,5,19,0,21,0,31.33,33.0,21.0,33.0,19.0,22.133333333333333
2025-05-20,P0018,Clothing,Accessories,S010,58.69,48.4,16,0.0,No Promotion,939.04,164.64,2025,5,20,1,21,0,10.29,21.0,13.0,27.0,19.0,21.733333333333334
2025-05-21,P0018,Clothing,Accessories,S010,59.09,39.43,22,0.0,No Promotion,1299.98,432.5200000000001,2025,5,21,2,21,0,19.660000000000004,16.0,12.0,29.0,19.428571428571427,21.366666666666667
2025-05-22,P0018,Clothing,Accessories,S010,60.01,28.78,19,0.0,No Promotion,1140.19,593.3699999999999,2025,5,22,3,21,0,31.229999999999997,22.0,17.0,27.0,20.857142857142858,21.133333333333333
2025-05-23,P0018,Clothing,Accessories,S010,60.71,43.25,13,0.0,No Promotion,789.23,226.98000000000002,2025,5,23,4,21,0,17.46,19.0,16.0,22.0,21.142857142857142,20.866666666666667
2025-05-24,P0018,Clothing,Accessories,S010,60.19,27.79,21,0.0,No Promotion,1263.99,680.4,2025,5,24,5,21,0,32.4,13.0,21.0,27.0,20.714285714285715,20.566666666666666
2025-05-25,P0018,Clothing,Accessories,S010,58.8,36.74,18,0.0,No Promotion,1058.3999999999999,397.0799999999999,2025,5,25,6,21,0,22.059999999999995,21.0,33.0,20.0,20.714285714285715,20.366666666666667
2025-05-26,P0018,Clothing,Accessories,S010,58.09,48.2,13,0.0,No Promotion,755.1700000000001,128.57,2025,5,26,0,22,0,9.89,18.0,21.0,31.0,18.571428571428573,20.3
2025-05-27,P0018,Clothing,Accessories,S010,58.59,39.88,15,0.0,No Promotion,878.85,280.65000000000003,2025,5,27,1,22,0,18.71,13.0,16.0,27.0,17.428571428571427,19.7
2025-05-28,P0018,Clothing,Accessories,S010,59.13,37.88,11,0.0,No Promotion,650.4300000000001,233.75,2025,5,28,2,22,0,21.25,15.0,22.0,27.0,17.285714285714285,19.3
2025-05-29,P0018,Clothing,Accessories,S010,59.87,30.46,18,0.0,No Promotion,1077.6599999999999,529.3799999999999,2025,5,29,3,22,0,29.409999999999997,11.0,19.0,23.0,15.714285714285714,18.766666666666666
2025-05-30,P0018,Clothing,Accessories,S010,59.93,39.99,21,0.0,No Promotion,1258.53,418.73999999999995,2025,5,30,4,22,0,19.939999999999998,18.0,13.0,19.0,15.571428571428571,18.6
2025-05-31,P0018,Clothing,Accessories,S010,58.46,33.37,10,0.0,No Promotion,584.6,250.90000000000003,2025,5,31,5,22,0,25.090000000000003,21.0,21.0,33.0,16.714285714285715,18.666666666666668
2025-06-01,P0018,Clothing,Accessories,S010,60.31,36.82,16,0.0,No Promotion,964.96,375.84000000000003,2025,6,1,6,22,0,23.490000000000002,10.0,18.0,16.0,15.142857142857142,17.9
2025-06-02,P0018,Clothing,Accessories,S010,58.52,39.07,15,0.0,No Promotion,877.8000000000001,291.75000000000006,2025,6,2,0,23,0,19.450000000000003,16.0,13.0,16.0,14.857142857142858,17.9
2025-06-03,P0018,Clothing,Accessories,S010,58.04,30.15,16,0.0,No Promotion,928.64,446.24,2025,6,3,1,23,0,27.89,15.0,15.0,27.0,15.142857142857142,17.866666666666667
2025-06-04,P0018,Clothing,Accessories,S010,59.61,28.12,16,0.0,No Promotion,953.76,503.84,2025,6,4,2,23,0,31.49,16.0,11.0,15.0,15.285714285714286,17.5
2025-06-05,P0018,Clothing,Accessories,S010,58.86,43.96,24,18.0,PercentOff,1412.6399999999999,357.59999999999997,2025,6,5,3,23,1,14.899999999999999,16.0,18.0,21.0,16.0,17.533333333333335
2025-06-06,P0018,Clothing,Accessories,S010,59.49,44.05,20,0.0,No Promotion,1189.8,308.80000000000007,2025,6,6,4,23,0,15.440000000000005,24.0,21.0,15.0,16.857142857142858,17.633333333333333
2025-06-07,P0018,Clothing,Accessories,S010,57.54,27.48,31,0.0,No Promotion,1783.74,931.86,2025,6,7,5,23,0,30.06,20.0,10.0,18.0,16.714285714285715,17.8
2025-06-08,P0018,Clothing,Accessories,S010,58.01,41.06,22,0.0,No Promotion,1276.22,372.8999999999999,2025,6,8,6,23,0,16.949999999999996,31.0,16.0,18.0,19.714285714285715,18.233333333333334
2025-06-09,P0018,Clothing,Accessories,S010,59.41,44.9,24,0.0,No Promotion,1425.84,348.23999999999995,2025,6,9,0,24,0,14.509999999999998,22.0,15.0,21.0,20.571428571428573,18.366666666666667
2025-06-10,P0018,Clothing,Accessories,S010,57.95,27.58,24,0.0,No Promotion,1390.8000000000002,728.8800000000001,2025,6,10,1,24,0,30.370000000000005,24.0,16.0,19.0,21.857142857142858,18.466666666666665
2025-06-11,P0018,Clothing,Accessories,S010,57.0,34.27,11,0.0,No Promotion,627.0,250.02999999999997,2025,6,11,2,24,0,22.729999999999997,24.0,16.0,21.0,23.0,18.633333333333333
2025-06-12,P0018,Clothing,Accessories,S010,58.98,37.13,13,0.0,No Promotion,766.74,284.04999999999995,2025,6,12,3,24,0,21.849999999999994,11.0,24.0,13.0,22.285714285714285,18.3
2025-06-13,P0018,Clothing,Accessories,S010,59.1,28.53,28,0.0,No Promotion,1654.8,855.96,2025,6,13,4,24,0,30.57,13.0,20.0,12.0,20.714285714285715,18.3
2025-06-14,P0018,Clothing,Accessories,S010,59.17,42.49,25,0.0,No Promotion,1479.25,417.0,2025,6,14,5,24,0,16.68,28.0,31.0,17.0,21.857142857142858,18.833333333333332
2025-06-15,P0018,Clothing,Accessories,S010,59.22,42.5,23,0.0,No Promotion,1362.06,384.55999999999995,2025,6,15,6,24,0,16.72,25.0,22.0,16.0,21.0,19.1
2025-06-16,P0018,Clothing,Accessories,S010,58.57,46.34,14,0.0,No Promotion,819.98,171.21999999999997,2025,6,16,0,25,0,12.229999999999997,23.0,24.0,21.0,21.142857142857142,19.333333333333332
2025-06-17,P0018,Clothing,Accessories,S010,57.76,46.42,17,0.0,No Promotion,981.92,192.77999999999994,2025,6,17,1,25,0,11.339999999999996,14.0,24.0,33.0,19.714285714285715,19.1
2025-06-18,P0018,Clothing,Accessories,S010,59.97,33.93,15,0.0,No Promotion,899.55,390.59999999999997,2025,6,18,2,25,0,26.04,17.0,11.0,21.0,18.714285714285715,18.566666666666666
2025-06-19,P0018,Clothing,Accessories,S010,76.13,62.74,9,0.0,No Promotion,685.17,120.50999999999993,2025,6,19,3,25,0,13.389999999999993,15.0,13.0,16.0,19.285714285714285,18.366666666666667
2025-06-20,P0018,Clothing,Accessories,S010,58.32,36.04,13,0.0,No Promotion,758.16,289.64,2025,6,20,4,25,0,22.28,9.0,28.0,22.0,18.714285714285715,18.133333333333333
2025-06-21,P0018,Clothing,Accessories,S010,60.38,48.8,21,0.0,No Promotion,1267.98,243.18000000000012,2025,6,21,5,25,0,11.580000000000005,13.0,25.0,19.0,16.571428571428573,17.833333333333332
2025-06-22,P0018,Clothing,Accessories,S010,60.4,35.0,39,17.9,FlashSale,2355.6,990.5999999999999,2025,6,22,6,25,1,25.4,21.0,23.0,13.0,16.0,17.9
2025-06-23,P0018,Clothing,Accessories,S010,57.31,37.19,19,0.0,No Promotion,1088.89,382.2800000000001,2025,6,23,0,26,0,20.120000000000005,39.0,14.0,21.0,18.285714285714285,18.766666666666666
2025-06-24,P0018,Clothing,Accessories,S010,56.43,33.01,39,29.5,FlashSale,2200.77,913.3800000000001,2025,6,24,1,26,1,23.42,19.0,17.0,18.0,19.0,18.7
2025-06-25,P0018,Clothing,Accessories,S010,57.82,41.62,30,33.6,PercentOff,1734.6,486.0000000000001,2025,6,25,2,26,1,16.200000000000003,39.0,15.0,13.0,22.142857142857142,19.4
2025-06-26,P0018,Clothing,Accessories,S010,57.91,48.19,24,6.5,FlashSale,1389.84,233.27999999999997,2025,6,26,3,26,1,9.719999999999999,30.0,9.0,15.0,24.285714285714285,19.966666666666665
2025-06-27,P0018,Clothing,Accessories,S010,58.89,28.79,24,0.0,No Promotion,1413.3600000000001,722.4000000000001,2025,6,27,4,26,0,30.1,24.0,13.0,11.0,26.428571428571427,20.266666666666666
2025-06-28,P0018,Clothing,Accessories,S010,56.84,45.52,29,0.0,No Promotion,1648.3600000000001,328.28000000000003,2025,6,28,5,26,0,11.32,24.0,21.0,18.0,28.0,20.7
2025-06-29,P0018,Clothing,Accessories,S010,58.05,38.65,22,0.0,No Promotion,1277.1,426.79999999999995,2025,6,29,6,26,0,19.4,29.0,39.0,21.0,29.142857142857142,21.066666666666666
2025-06-30,P0018,Clothing,Accessories,S010,58.93,28.56,19,0.0,No Promotion,1119.67,577.03,2025,6,30,0,27,0,30.37,22.0,19.0,10.0,26.714285714285715,21.1
2025-07-01,P0018,Clothing,Accessories,S010,58.08,37.09,7,0.0,No Promotion,406.56,146.92999999999995,2025,7,1,1,27,0,20.989999999999995,19.0,39.0,16.0,26.714285714285715,21.4
2025-07-02,P0018,Clothing,Accessories,S010,57.7,26.96,26,0.0,No Promotion,1500.2,799.24,2025,7,2,2,27,0,30.740000000000002,7.0,30.0,15.0,22.142857142857142,21.1
2025-07-03,P0018,Clothing,Accessories,S010,59.28,42.33,25,0.0,No Promotion,1482.0,423.75000000000006,2025,7,3,3,27,0,16.950000000000003,26.0,24.0,16.0,21.571428571428573,21.466666666666665
2025-07-04,P0018,Clothing,Accessories,S010,57.12,39.12,37,0.0,No Promotion,2113.44,666.0,2025,7,4,4,27,0,18.0,25.0,24.0,16.0,21.714285714285715,21.766666666666666
2025-07-05,P0018,Clothing,Accessories,S010,58.24,45.11,36,0.0,No Promotion,2096.64,472.68000000000006,2025,7,5,5,27,0,13.130000000000003,37.0,29.0,24.0,23.571428571428573,22.466666666666665
2025-07-06,P0018,Clothing,Accessories,S010,58.22,45.42,38,0.0,No Promotion,2212.36,486.39999999999986,2025,7,6,6,27,0,12.799999999999997,36.0,22.0,20.0,24.571428571428573,22.866666666666667
2025-07-07,P0018,Clothing,Accessories,S010,58.26,42.22,29,0.0,No Promotion,1689.54,465.15999999999997,2025,7,7,0,28,0,16.04,38.0,19.0,31.0,26.857142857142858,23.466666666666665
2025-07-08,P0018,Clothing,Accessories,S010,56.89,35.79,28,0.0,No Promotion,1592.92,590.8000000000001,2025,7,8,1,28,0,21.1,29.0,7.0,22.0,28.285714285714285,23.4
2025-07-09,P0018,Clothing,Accessories,S010,57.79,26.93,22,0.0,No Promotion,1271.3799999999999,678.92,2025,7,9,2,28,0,30.86,28.0,26.0,24.0,31.285714285714285,23.6
2025-07-10,P0018,Clothing,Accessories,S010,57.11,27.95,35,0.0,No Promotion,1998.85,1020.6,2025,7,10,3,28,0,29.16,22.0,25.0,24.0,30.714285714285715,23.533333333333335
2025-07-11,P0018,Clothing,Accessories,S010,58.98,37.42,29,0.0,No Promotion,1710.4199999999998,625.2399999999999,2025,7,11,4,28,0,21.559999999999995,35.0,37.0,11.0,32.142857142857146,23.9
2025-07-12,P0018,Clothing,Accessories,S010,59.47,41.77,42,0.0,No Promotion,2497.74,743.3999999999999,2025,7,12,5,28,0,17.699999999999996,29.0,36.0,13.0,31.0,24.5
2025-07-13,P0018,Clothing,Accessories,S010,57.99,40.25,40,0.0,No Promotion,2319.6,709.6000000000001,2025,7,13,6,28,0,17.740000000000002,42.0,38.0,28.0,31.857142857142858,25.466666666666665
2025-07-14,P0018,Clothing,Accessories,S010,58.6,49.7,24,0.0,No Promotion,1406.4,213.59999999999997,2025,7,14,0,29,0,8.899999999999999,40.0,29.0,25.0,32.142857142857146,25.866666666666667
2025-07-15,P0018,Clothing,Accessories,S010,58.33,29.12,35,0.0,No Promotion,2041.55,1022.3499999999999,2025,7,15,1,29,0,29.209999999999997,24.0,28.0,23.0,31.428571428571427,25.833333333333332
2025-07-16,P0018,Clothing,Accessories,S010,59.27,37.65,24,0.0,No Promotion,1422.48,518.8800000000001,2025,7,16,2,29,0,21.620000000000005,35.0,22.0,14.0,32.42857142857143,26.233333333333334
2025-07-17,P0018,Clothing,Accessories,S010,57.32,47.05,29,0.0,No Promotion,1662.28,297.8300000000001,2025,7,17,3,29,0,10.270000000000003,24.0,35.0,17.0,32.714285714285715,26.566666666666666
2025-07-18,P0018,Clothing,Accessories,S010,57.29,34.8,27,0.0,No Promotion,1546.83,607.23,2025,7,18,4,29,0,22.490000000000002,29.0,29.0,15.0,31.857142857142858,26.966666666666665
2025-07-19,P0018,Clothing,Accessories,S010,59.34,43.09,36,0.0,No Promotion,2136.2400000000002,585.0,2025,7,19,5,29,0,16.25,27.0,42.0,9.0,31.571428571428573,27.366666666666667
2025-07-20,P0018,Clothing,Accessories,S010,58.14,29.0,23,0.0,No Promotion,1337.22,670.22,2025,7,20,6,29,0,29.14,36.0,40.0,13.0,30.714285714285715,28.266666666666666
2025-07-21,P0018,Clothing,Accessories,S010,60.52,27.42,24,0.0,No Promotion,1452.48,794.4000000000001,2025,7,21,0,30,0,33.1,23.0,24.0,21.0,28.285714285714285,28.6
2025-07-22,P0018,Clothing,Accessories,S010,57.18,43.65,30,0.0,No Promotion,1715.4,405.90000000000003,2025,7,22,1,30,0,13.530000000000001,24.0,35.0,39.0,28.285714285714285,28.7
2025-07-23,P0018,Clothing,Accessories,S010,58.51,34.83,31,0.0,No Promotion,1813.81,734.08,2025,7,23,2,30,0,23.68,30.0,24.0,19.0,27.571428571428573,28.4
2025-07-24,P0018,Clothing,Accessories,S010,59.81,28.32,28,0.0,No Promotion,1674.68,881.72,2025,7,24,3,30,0,31.490000000000002,31.0,29.0,39.0,28.571428571428573,28.8
2025-07-25,P0018,Clothing,Accessories,S010,60.2,46.64,36,0.0,No Promotion,2167.2000000000003,488.1600000000001,2025,7,25,4,30,0,13.560000000000002,28.0,27.0,30.0,28.428571428571427,28.433333333333334
2025-07-26,P0018,Clothing,Accessories,S010,58.15,43.42,37,0.0,No Promotion,2151.5499999999997,545.0099999999999,2025,7,26,5,30,0,14.729999999999997,36.0,36.0,24.0,29.714285714285715,28.633333333333333
2025-07-27,P0018,Clothing,Accessories,S010,58.67,38.99,36,0.0,No Promotion,2112.12,708.48,2025,7,27,6,30,0,19.68,37.0,23.0,24.0,29.857142857142858,29.066666666666666
2025-07-28,P0018,Clothing,Accessories,S010,58.69,49.39,30,0.0,No Promotion,1760.6999999999998,278.9999999999999,2025,7,28,0,31,0,9.299999999999997,36.0,24.0,29.0,31.714285714285715,29.466666666666665
2025-07-29,P0018,Clothing,Accessories,S010,59.78,35.61,25,0.0,No Promotion,1494.5,604.25,2025,7,29,1,31,0,24.17,30.0,30.0,22.0,32.57142857142857,29.5
2025-07-30,P0018,Clothing,Accessories,S010,57.39,38.11,24,0.0,No Promotion,1377.3600000000001,462.72,2025,7,30,2,31,0,19.28,25.0,31.0,19.0,31.857142857142858,29.6
2025-07-31,P0018,Clothing,Accessories,S010,58.12,47.88,31,0.0,No Promotion,1801.72,317.4399999999998,2025,7,31,3,31,0,10.239999999999995,24.0,28.0,7.0,30.857142857142858,29.766666666666666
2025-08-01,P0018,Clothing,Accessories,S010,58.19,40.88,21,0.0,No Promotion,1221.99,363.5099999999999,2025,8,1,4,31,0,17.309999999999995,31.0,36.0,26.0,31.285714285714285,30.566666666666666
2025-08-02,P0018,Clothing,Accessories,S010,58.1,40.35,26,0.0,No Promotion,1510.6000000000001,461.5,2025,8,2,5,31,0,17.75,21.0,37.0,25.0,29.142857142857142,30.4
2025-08-03,P0018,Clothing,Accessories,S010,59.06,36.75,24,0.0,No Promotion,1417.44,535.44,2025,8,3,6,31,0,22.310000000000002,26.0,36.0,37.0,27.571428571428573,30.433333333333334
2025-08-04,P0018,Clothing,Accessories,S010,58.25,44.13,15,0.0,No Promotion,873.75,211.79999999999995,2025,8,4,0,32,0,14.119999999999997,24.0,30.0,36.0,25.857142857142858,30.0
2025-08-05,P0018,Clothing,Accessories,S010,59.91,37.62,21,0.0,No Promotion,1258.11,468.09,2025,8,5,1,32,0,22.29,15.0,25.0,38.0,23.714285714285715,29.3
2025-08-06,P0018,Clothing,Accessories,S010,60.61,38.14,14,0.0,No Promotion,848.54,314.58,2025,8,6,2,32,0,22.47,21.0,24.0,29.0,23.142857142857142,28.733333333333334
2025-08-07,P0018,Clothing,Accessories,S010,57.47,36.41,23,0.0,No Promotion,1321.81,484.38000000000005,2025,8,7,3,32,0,21.060000000000002,14.0,31.0,28.0,21.714285714285715,28.233333333333334
2025-08-08,P0018,Clothing,Accessories,S010,60.17,42.81,15,0.0,No Promotion,902.5500000000001,260.4,2025,8,8,4,32,0,17.36,23.0,21.0,22.0,20.571428571428573,28.066666666666666
2025-08-09,P0018,Clothing,Accessories,S010,57.21,29.14,18,0.0,No Promotion,1029.78,505.26,2025,8,9,5,32,0,28.07,15.0,26.0,35.0,19.714285714285715,27.833333333333332
2025-08-10,P0018,Clothing,Accessories,S010,59.18,38.79,22,0.0,No Promotion,1301.96,448.58000000000004,2025,8,10,6,32,0,20.39,18.0,24.0,29.0,18.571428571428573,27.266666666666666
2025-08-11,P0018,Clothing,Accessories,S010,57.59,37.9,15,0.0,No Promotion,863.85,295.3500000000001,2025,8,11,0,33,0,19.690000000000005,22.0,15.0,42.0,18.285714285714285,27.033333333333335
2025-08-12,P0018,Clothing,Accessories,S010,59.54,42.08,10,0.0,No Promotion,595.4,174.60000000000002,2025,8,12,1,33,0,17.46,15.0,21.0,40.0,18.285714285714285,26.133333333333333
2025-08-13,P0018,Clothing,Accessories,S010,58.03,39.14,18,0.0,No Promotion,1044.54,340.02,2025,8,13,2,33,0,18.89,10.0,14.0,24.0,16.714285714285715,25.133333333333333
2025-08-14,P0018,Clothing,Accessories,S010,58.27,35.02,15,0.0,No Promotion,874.0500000000001,348.75,2025,8,14,3,33,0,23.25,18.0,23.0,35.0,17.285714285714285,24.933333333333334
2025-08-15,P0018,Clothing,Accessories,S010,58.95,41.03,16,0.0,No Promotion,943.2,286.72,2025,8,15,4,33,0,17.92,15.0,15.0,24.0,16.142857142857142,24.266666666666666
2025-08-16,P0018,Clothing,Accessories,S010,56.49,45.14,24,0.0,No Promotion,1355.76,272.40000000000003,2025,8,16,5,33,0,11.350000000000001,16.0,18.0,29.0,16.285714285714285,24.0
2025-08-17,P0018,Clothing,Accessories,S010,59.03,46.74,22,0.0,No Promotion,1298.66,270.38,2025,8,17,6,33,0,12.29,24.0,22.0,27.0,17.142857142857142,23.833333333333332
2025-08-18,P0018,Clothing,Accessories,S010,59.52,40.43,13,0.0,No Promotion,773.76,248.17000000000004,2025,8,18,0,34,0,19.090000000000003,22.0,15.0,36.0,17.142857142857142,23.666666666666668
2025-08-19,P0018,Clothing,Accessories,S010,58.28,29.31,20,0.0,No Promotion,1165.6,579.4000000000001,2025,8,19,1,34,0,28.970000000000002,13.0,10.0,23.0,16.857142857142858,22.9
2025-08-20,P0018,Clothing,Accessories,S010,57.62,37.31,15,0.0,No Promotion,864.3,304.6499999999999,2025,8,20,2,34,0,20.309999999999995,20.0,18.0,24.0,18.285714285714285,22.8
2025-08-21,P0018,Clothing,Accessories,S010,59.81,47.22,22,0.0,No Promotion,1315.8200000000002,276.9800000000001,2025,8,21,3,34,0,12.590000000000003,15.0,15.0,30.0,17.857142857142858,22.5
2025-08-22,P0018,Clothing,Accessories,S010,59.67,44.75,14,0.0,No Promotion,835.38,208.88000000000002,2025,8,22,4,34,0,14.920000000000002,22.0,16.0,31.0,18.857142857142858,22.233333333333334
2025-08-23,P0018,Clothing,Accessories,S010,56.61,33.94,22,0.0,No Promotion,1245.42,498.74,2025,8,23,5,34,0,22.67,14.0,24.0,28.0,18.571428571428573,21.666666666666668
2025-08-24,P0018,Clothing,Accessories,S010,60.52,31.54,21,0.0,No Promotion,1270.92,608.58,2025,8,24,6,34,0,28.980000000000004,22.0,22.0,36.0,18.285714285714285,21.466666666666665
2025-08-25,P0018,Clothing,Accessories,S010,60.46,29.41,19,0.0,No Promotion,1148.74,589.95,2025,8,25,0,35,0,31.05,21.0,13.0,37.0,18.142857142857142,20.966666666666665
2025-08-26,P0018,Clothing,Accessories,S010,58.82,45.97,18,0.0,No Promotion,1058.76,231.3,2025,8,26,1,35,0,12.850000000000001,19.0,20.0,36.0,19.0,20.366666666666667
2025-08-27,P0018,Clothing,Accessories,S010,58.69,41.99,11,0.0,No Promotion,645.5899999999999,183.69999999999996,2025,8,27,2,35,0,16.699999999999996,18.0,15.0,30.0,18.714285714285715,19.766666666666666
2025-08-28,P0018,Clothing,Accessories,S010,58.21,27.75,12,0.0,No Promotion,698.52,365.52,2025,8,28,3,35,0,30.46,11.0,22.0,25.0,18.142857142857142,19.133333333333333
2025-08-29,P0018,Clothing,Accessories,S010,58.11,38.77,25,0.0,No Promotion,1452.75,483.4999999999999,2025,8,29,4,35,0,19.339999999999996,12.0,14.0,24.0,16.714285714285715,18.7
2025-08-30,P0018,Clothing,Accessories,S010,59.43,32.84,23,0.0,No Promotion,1366.89,611.5699999999999,2025,8,30,5,35,0,26.589999999999996,25.0,22.0,31.0,18.285714285714285,18.733333333333334
2025-08-31,P0018,Clothing,Accessories,S010,59.34,27.81,14,0.0,No Promotion,830.76,441.4200000000001,2025,8,31,6,35,0,31.530000000000005,23.0,21.0,21.0,18.428571428571427,18.466666666666665
2025-09-01,P0018,Clothing,Accessories,S010,57.86,43.0,32,0.0,No Promotion,1851.52,475.52,2025,9,1,0,36,0,14.86,14.0,19.0,26.0,17.428571428571427,18.233333333333334
2025-09-02,P0018,Clothing,Accessories,S010,58.81,29.34,26,0.0,No Promotion,1529.06,766.22,2025,9,2,1,36,0,29.470000000000002,32.0,18.0,24.0,19.285714285714285,18.433333333333334
